Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month
2018-01-04 10:15:00,313,17.3,5.1,992,88,6.1,0.0,0.0,53,1,195,450,0.43,3,10,1
2018-01-04 10:30:00,415,15.2,5.1,992,88,6.1,0.0,0.0,53,1,210,450,0.47,3,10,1
2018-01-04 10:45:00,152,16.9,5.1,992,88,6.1,0.0,0.0,53,1,225,450,0.5,3,10,1
2018-01-04 11:00:00,104,24.4,5.4,992,85,5.6,0.0,0.0,65,1,240,450,0.53,3,11,1
2018-01-04 11:15:00,292,27.2,5.4,992,85,5.6,0.0,0.0,65,1,255,450,0.57,3,11,1
2018-01-04 11:30:00,287,26.0,5.4,992,85,5.6,0.0,0.0,65,1,270,450,0.6,3,11,1
2018-01-04 11:45:00,223,20.7,5.4,992,85,5.6,0.0,0.0,65,1,285,450,0.63,3,11,1
2018-01-04 12:00:00,112,15.2,5.2,992,87,5.0,0.0,0.0,98,1,300,450,0.67,4,12,1
2018-01-04 12:15:00,140,11.8,5.2,992,87,5.0,0.0,0.0,98,1,315,450,0.7,4,12,1
2018-01-04 12:30:00,230,8.4,5.2,992,87,5.0,0.0,0.0,98,1,330,450,0.73,4,12,1
2018-01-04 12:45:00,239,5.1,5.2,992,87,5.0,0.0,0.0,98,1,345,450,0.77,4,12,1
2018-01-04 13:00:00,135,12.8,5.6,992,89,4.6,0.59,0.0,100,1,360,450,0.8,5,13,1
2018-01-04 13:15:00,72,13.2,5.6,992,89,4.6,0.59,0.0,100,1,375,450,0.83,5,13,1
2018-01-04 13:30:00,15,9.9,5.6,992,89,4.6,0.59,0.0,100,1,390,450,0.87,5,13,1
2018-01-04 13:45:00,39,10.3,5.6,992,89,4.6,0.59,0.0,100,1,405,450,0.9,5,13,1
2018-01-04 14:00:00,28,8.8,4.9,993,89,4.1,0.13,0.0,99,1,420,450,0.93,5,14,1
2018-01-04 14:15:00,51,4.9,4.9,993,89,4.1,0.13,0.0,99,1,435,450,0.97,5,14,1
2018-01-04 14:30:00,13,1.5,4.9,993,89,4.1,0.13,0.0,99,1,450,450,1.0,5,14,1
2018-01-04 14:45:00,0,0.0,4.9,993,89,4.1,0.13,0.0,99,0,0,450,0.0,5,14,1
2018-01-04 15:00:00,0,0.0,4.6,993,92,4.1,0.15,0.0,91,0,0,450,0.0,5,15,1
2018-01-04 15:15:00,0,0.0,4.6,993,92,4.1,0.15,0.0,91,0,0,450,0.0,5,15,1
2018-01-04 15:30:00,0,0.0,4.6,993,92,4.1,0.15,0.0,91,0,0,450,0.0,5,15,1
2018-01-04 15:45:00,0,0.0,4.6,993,92,4.1,0.15,0.0,91,0,0,450,0.0,5,15,1
2018-01-04 16:00:00,0,0.0,4.6,993,92,4.4,0.0,0.0,97,0,0,450,0.0,4,16,1
2018-01-04 16:15:00,0,0.0,4.6,993,92,4.4,0.0,0.0,97,0,0,450,0.0,4,16,1
2018-01-04 16:30:00,0,0.0,4.6,993,92,4.4,0.0,0.0,97,0,0,450,0.0,4,16,1
2018-01-04 16:45:00,0,0.0,4.6,993,92,4.4,0.0,0.0,97,0,0,450,0.0,4,16,1
2018-01-04 17:00:00,0,0.0,4.8,993,91,5.0,0.0,0.0,80,0,0,450,0.0,3,17,1
2018-01-04 17:15:00,0,0.0,4.8,993,91,5.0,0.0,0.0,80,0,0,450,0.0,3,17,1
2018-01-04 17:30:00,0,0.0,4.8,993,91,5.0,0.0,0.0,80,0,0,450,0.0,3,17,1
2018-01-04 17:45:00,0,0.0,4.8,993,91,5.0,0.0,0.0,80,0,0,450,0.0,3,17,1
2018-01-04 18:00:00,0,0.0,4.8,993,91,4.8,0.0,0.0,49,0,0,450,0.0,2,18,1
2018-01-04 18:15:00,0,0.0,4.8,993,91,4.8,0.0,0.0,49,0,0,450,0.0,2,18,1
2018-01-04 18:30:00,0,0.0,4.8,993,91,4.8,0.0,0.0,49,0,0,450,0.0,2,18,1
2018-01-04 18:45:00,0,0.0,4.8,993,91,4.8,0.0,0.0,49,0,0,450,0.0,2,18,1
2018-01-04 19:00:00,0,0.0,4.9,992,92,4.6,0.0,0.0,74,0,0,450,0.0,3,19,1
2018-01-04 19:15:00,0,0.0,4.9,992,92,4.6,0.0,0.0,74,0,0,450,0.0,3,19,1
2018-01-04 19:30:00,0,0.0,4.9,992,92,4.6,0.0,0.0,74,0,0,450,0.0,3,19,1
2018-01-04 19:45:00,0,0.0,4.9,992,92,4.6,0.0,0.0,74,0,0,450,0.0,3,19,1
2018-01-04 20:00:00,0,0.0,4.8,992,92,4.7,0.0,0.0,96,0,0,450,0.0,4,20,1
2018-01-04 20:15:00,0,0.0,4.8,992,92,4.7,0.0,0.0,96,0,0,450,0.0,4,20,1
2018-01-04 20:30:00,0,0.0,4.8,992,92,4.7,0.0,0.0,96,0,0,450,0.0,4,20,1
2018-01-04 20:45:00,0,0.0,4.8,992,92,4.7,0.0,0.0,96,0,0,450,0.0,4,20,1
2018-01-04 21:00:00,0,0.0,4.2,992,92,4.5,0.0,0.0,94,0,0,450,0.0,4,21,1
2018-01-04 21:15:00,0,0.0,4.2,992,92,4.5,0.0,0.0,94,0,0,450,0.0,4,21,1
2018-01-04 21:30:00,0,0.0,4.2,992,92,4.5,0.0,0.0,94,0,0,450,0.0,4,21,1
2018-01-04 21:45:00,0,0.0,4.2,992,92,4.5,0.0,0.0,94,0,0,450,0.0,4,21,1
2018-01-04 22:00:00,0,0.0,4.6,991,93,4.1,0.0,0.0,95,0,0,450,0.0,4,22,1
2018-01-04 22:15:00,0,0.0,4.6,991,93,4.1,0.0,0.0,95,0,0,450,0.0,4,22,1
2018-01-04 22:30:00,0,0.0,4.6,991,93,4.1,0.0,0.0,95,0,0,450,0.0,4,22,1
2018-01-04 22:45:00,0,0.0,4.6,991,93,4.1,0.0,0.0,95,0,0,450,0.0,4,22,1
2018-01-04 23:00:00,0,0.0,4.6,990,93,4.2,0.15,0.0,90,0,0,450,0.0,5,23,1
2018-01-04 23:15:00,0,0.0,4.6,990,93,4.2,0.15,0.0,90,0,0,450,0.0,5,23,1
2018-01-04 23:30:00,0,0.0,4.6,990,93,4.2,0.15,0.0,90,0,0,450,0.0,5,23,1
2018-01-04 23:45:00,0,0.0,4.6,990,93,4.2,0.15,0.0,90,0,0,450,0.0,5,23,1
2018-01-05 00:00:00,0,0.0,4.6,989,93,4.4,0.43,0.0,99,0,0,465,0.0,5,0,1
2018-01-05 00:15:00,0,0.0,4.6,989,93,4.4,0.43,0.0,99,0,0,465,0.0,5,0,1
2018-01-05 00:30:00,0,0.0,4.6,989,93,4.4,0.43,0.0,99,0,0,465,0.0,5,0,1
2018-01-05 00:45:00,0,0.0,4.6,989,93,4.4,0.43,0.0,99,0,0,465,0.0,5,0,1
2018-01-05 01:00:00,0,0.0,4.1,988,93,5.0,0.55,0.0,99,0,0,465,0.0,5,1,1
2018-01-05 01:15:00,0,0.0,4.1,988,93,5.0,0.55,0.0,99,0,0,465,0.0,5,1,1
2018-01-05 01:30:00,0,0.0,4.1,988,93,5.0,0.55,0.0,99,0,0,465,0.0,5,1,1
2018-01-05 01:45:00,0,0.0,4.1,988,93,5.0,0.55,0.0,99,0,0,465,0.0,5,1,1
2018-01-05 02:00:00,0,0.0,4.6,988,94,5.7,0.32,0.0,79,0,0,465,0.0,5,2,1
2018-01-05 02:15:00,0,0.0,4.6,988,94,5.7,0.32,0.0,79,0,0,465,0.0,5,2,1
2018-01-05 02:30:00,0,0.0,4.6,988,94,5.7,0.32,0.0,79,0,0,465,0.0,5,2,1
2018-01-05 02:45:00,0,0.0,4.6,988,94,5.7,0.32,0.0,79,0,0,465,0.0,5,2,1
2018-01-05 03:00:00,0,0.0,5.5,988,93,7.2,0.0,0.0,97,0,0,465,0.0,4,3,1
2018-01-05 03:15:00,0,0.0,5.5,988,93,7.2,0.0,0.0,97,0,0,465,0.0,4,3,1
2018-01-05 03:30:00,0,0.0,5.5,988,93,7.2,0.0,0.0,97,0,0,465,0.0,4,3,1
2018-01-05 03:45:00,0,0.0,5.5,988,93,7.2,0.0,0.0,97,0,0,465,0.0,4,3,1
2018-01-05 04:00:00,0,0.0,6.5,988,90,8.1,0.36,0.0,100,0,0,465,0.0,5,4,1
2018-01-05 04:15:00,0,0.0,6.5,988,90,8.1,0.36,0.0,100,0,0,465,0.0,5,4,1
2018-01-05 04:30:00,0,0.0,6.5,988,90,8.1,0.36,0.0,100,0,0,465,0.0,5,4,1
2018-01-05 04:45:00,0,0.0,6.5,988,90,8.1,0.36,0.0,100,0,0,465,0.0,5,4,1
2018-01-05 05:00:00,0,0.0,6.6,989,87,9.2,0.32,0.0,79,0,0,465,0.0,5,5,1
2018-01-05 05:15:00,0,0.0,6.6,989,87,9.2,0.32,0.0,79,0,0,465,0.0,5,5,1
2018-01-05 05:30:00,0,0.0,6.6,989,87,9.2,0.32,0.0,79,0,0,465,0.0,5,5,1
2018-01-05 05:45:00,0,0.0,6.6,989,87,9.2,0.32,0.0,79,0,0,465,0.0,5,5,1
2018-01-05 06:00:00,0,0.0,6.1,990,84,8.7,0.15,0.0,94,0,0,465,0.0,5,6,1
2018-01-05 06:15:00,0,0.0,6.1,990,84,8.7,0.15,0.0,94,0,0,465,0.0,5,6,1
2018-01-05 06:30:00,0,0.0,6.1,990,84,8.7,0.15,0.0,94,0,0,465,0.0,5,6,1
2018-01-05 06:45:00,0,0.0,6.1,990,84,8.7,0.15,0.0,94,0,0,465,0.0,5,6,1
2018-01-05 07:00:00,0,0.0,5.8,991,83,8.2,0.0,0.0,95,0,0,465,0.0,4,7,1
2018-01-05 07:15:00,0,0.4,5.8,991,83,8.2,0.0,0.0,95,1,15,465,0.03,4,7,1
2018-01-05 07:30:00,0,3.2,5.8,991,83,8.2,0.0,0.0,95,1,30,465,0.06,4,7,1
2018-01-05 07:45:00,10,7.7,5.8,991,83,8.2,0.0,0.0,95,1,45,465,0.1,4,7,1
2018-01-05 08:00:00,39,12.6,6.4,992,80,8.2,0.0,0.0,94,1,60,465,0.13,4,8,1
2018-01-05 08:15:00,68,8.0,6.4,992,80,8.2,0.0,0.0,94,1,75,465,0.16,4,8,1
2018-01-05 08:30:00,108,6.0,6.4,992,80,8.2,0.0,0.0,94,1,90,465,0.19,4,8,1
2018-01-05 08:45:00,150,7.9,6.4,992,80,8.2,0.0,0.0,94,1,105,465,0.23,4,8,1
2018-01-05 09:00:00,132,9.3,6.6,992,77,8.0,0.0,0.0,94,1,120,465,0.26,4,9,1
2018-01-05 09:15:00,227,8.5,6.6,992,77,8.0,0.0,0.0,94,1,135,465,0.29,4,9,1
2018-01-05 09:30:00,206,7.8,6.6,992,77,8.0,0.0,0.0,94,1,150,465,0.32,4,9,1
2018-01-05 09:45:00,254,12.3,6.6,992,77,8.0,0.0,0.0,94,1,165,465,0.35,4,9,1
2018-01-05 10:00:00,252,13.1,7.3,992,72,7.5,0.0,0.0,97,1,180,465,0.39,4,10,1
2018-01-05 10:15:00,293,12.4,7.3,992,72,7.5,0.0,0.0,97,1,195,465,0.42,4,10,1
2018-01-05 10:30:00,179,7.8,7.3,992,72,7.5,0.0,0.0,97,1,210,465,0.45,4,10,1
2018-01-05 10:45:00,200,8.2,7.3,992,72,7.5,0.0,0.0,97,1,225,465,0.48,4,10,1
2018-01-05 11:00:00,246,13.5,6.9,992,70,7.4,0.0,0.0,63,1,240,465,0.52,3,11,1
2018-01-05 11:15:00,226,13.6,6.9,992,70,7.4,0.0,0.0,63,1,255,465,0.55,3,11,1
2018-01-05 11:30:00,113,13.7,6.9,992,70,7.4,0.0,0.0,63,1,270,465,0.58,3,11,1
2018-01-05 11:45:00,133,29.2,6.9,992,70,7.4,0.0,0.0,63,1,285,465,0.61,3,11,1
2018-01-05 12:00:00,229,33.8,6.8,992,71,7.0,0.0,0.0,85,1,300,465,0.65,4,12,1
2018-01-05 12:15:00,209,33.4,6.8,992,71,7.0,0.0,0.0,85,1,315,465,0.68,4,12,1
2018-01-05 12:30:00,49,31.5,6.8,992,71,7.0,0.0,0.0,85,1,330,465,0.71,4,12,1
2018-01-05 12:45:00,11,28.4,6.8,992,71,7.0,0.0,0.0,85,1,345,465,0.74,4,12,1
2018-01-05 13:00:00,0,24.5,6.8,993,75,7.0,0.0,0.0,99,1,360,465,0.77,4,13,1
2018-01-05 13:15:00,0,12.1,6.8,993,75,7.0,0.0,0.0,99,1,375,465,0.81,4,13,1
2018-01-05 13:30:00,0,11.7,6.8,993,75,7.0,0.0,0.0,99,1,390,465,0.84,4,13,1
2018-01-05 13:45:00,0,5.8,6.8,993,75,7.0,0.0,0.0,99,1,405,465,0.87,4,13,1
2018-01-05 14:00:00,0,7.9,6.6,994,76,6.5,0.0,0.0,99,1,420,465,0.9,4,14,1
2018-01-05 14:15:00,0,5.9,6.6,994,76,6.5,0.0,0.0,99,1,435,465,0.94,4,14,1
2018-01-05 14:30:00,0,1.9,6.6,994,76,6.5,0.0,0.0,99,1,450,465,0.97,4,14,1
2018-01-05 14:45:00,0,0.0,6.6,994,76,6.5,0.0,0.0,99,1,465,465,1.0,4,14,1
2018-01-05 15:00:00,0,0.0,6.6,995,77,7.0,0.0,0.0,98,0,0,465,0.0,4,15,1
2018-01-05 15:15:00,0,0.0,6.6,995,77,7.0,0.0,0.0,98,0,0,465,0.0,4,15,1
2018-01-05 15:30:00,0,0.0,6.6,995,77,7.0,0.0,0.0,98,0,0,465,0.0,4,15,1
2018-01-05 15:45:00,0,0.0,6.6,995,77,7.0,0.0,0.0,98,0,0,465,0.0,4,15,1
2018-01-05 16:00:00,0,0.0,5.8,996,78,6.4,0.0,0.0,98,0,0,465,0.0,4,16,1
2018-01-05 16:15:00,0,0.0,5.8,996,78,6.4,0.0,0.0,98,0,0,465,0.0,4,16,1
2018-01-05 16:30:00,0,0.0,5.8,996,78,6.4,0.0,0.0,98,0,0,465,0.0,4,16,1
2018-01-05 16:45:00,0,0.0,5.8,996,78,6.4,0.0,0.0,98,0,0,465,0.0,4,16,1
2018-01-05 17:00:00,0,0.0,5.4,997,81,5.7,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-05 17:15:00,0,0.0,5.4,997,81,5.7,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-05 17:30:00,0,0.0,5.4,997,81,5.7,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-05 17:45:00,0,0.0,5.4,997,81,5.7,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-05 18:00:00,0,0.0,5.4,998,81,5.1,0.0,0.0,97,0,0,465,0.0,4,18,1
2018-01-05 18:15:00,0,0.0,5.4,998,81,5.1,0.0,0.0,97,0,0,465,0.0,4,18,1
2018-01-05 18:30:00,0,0.0,5.4,998,81,5.1,0.0,0.0,97,0,0,465,0.0,4,18,1
2018-01-05 18:45:00,0,0.0,5.4,998,81,5.1,0.0,0.0,97,0,0,465,0.0,4,18,1
2018-01-05 19:00:00,0,0.0,4.8,999,82,4.6,0.0,0.0,99,0,0,465,0.0,4,19,1
2018-01-05 19:15:00,0,0.0,4.8,999,82,4.6,0.0,0.0,99,0,0,465,0.0,4,19,1
2018-01-05 19:30:00,0,0.0,4.8,999,82,4.6,0.0,0.0,99,0,0,465,0.0,4,19,1
2018-01-05 19:45:00,0,0.0,4.8,999,82,4.6,0.0,0.0,99,0,0,465,0.0,4,19,1
2018-01-05 20:00:00,0,0.0,4.8,1000,82,3.8,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-05 20:15:00,0,0.0,4.8,1000,82,3.8,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-05 20:30:00,0,0.0,4.8,1000,82,3.8,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-05 20:45:00,0,0.0,4.8,1000,82,3.8,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-05 21:00:00,0,0.0,4.6,1000,83,3.5,0.0,0.0,92,0,0,465,0.0,4,21,1
2018-01-05 21:15:00,0,0.0,4.6,1000,83,3.5,0.0,0.0,92,0,0,465,0.0,4,21,1
2018-01-05 21:30:00,0,0.0,4.6,1000,83,3.5,0.0,0.0,92,0,0,465,0.0,4,21,1
2018-01-05 21:45:00,0,0.0,4.6,1000,83,3.5,0.0,0.0,92,0,0,465,0.0,4,21,1
2018-01-05 22:00:00,0,0.0,5.0,1001,85,3.3,0.0,0.0,77,0,0,465,0.0,3,22,1
2018-01-05 22:15:00,0,0.0,5.0,1001,85,3.3,0.0,0.0,77,0,0,465,0.0,3,22,1
2018-01-05 22:30:00,0,0.0,5.0,1001,85,3.3,0.0,0.0,77,0,0,465,0.0,3,22,1
2018-01-05 22:45:00,0,0.0,5.0,1001,85,3.3,0.0,0.0,77,0,0,465,0.0,3,22,1
2018-01-05 23:00:00,0,0.0,4.8,1001,86,3.0,0.0,0.0,60,0,0,465,0.0,3,23,1
2018-01-05 23:15:00,0,0.0,4.8,1001,86,3.0,0.0,0.0,60,0,0,465,0.0,3,23,1
2018-01-05 23:30:00,0,0.0,4.8,1001,86,3.0,0.0,0.0,60,0,0,465,0.0,3,23,1
2018-01-05 23:45:00,0,0.0,4.8,1001,86,3.0,0.0,0.0,60,0,0,465,0.0,3,23,1
2018-01-06 00:00:00,0,0.0,4.3,1002,87,3.1,0.0,0.0,51,0,0,465,0.0,3,0,1
2018-01-06 00:15:00,0,0.0,4.3,1002,87,3.1,0.0,0.0,51,0,0,465,0.0,3,0,1
2018-01-06 00:30:00,0,0.0,4.3,1002,87,3.1,0.0,0.0,51,0,0,465,0.0,3,0,1
2018-01-06 00:45:00,0,0.0,4.3,1002,87,3.1,0.0,0.0,51,0,0,465,0.0,3,0,1
2018-01-06 01:00:00,0,0.0,3.4,1002,90,3.0,0.0,0.0,67,0,0,465,0.0,3,1,1
2018-01-06 01:15:00,0,0.0,3.4,1002,90,3.0,0.0,0.0,67,0,0,465,0.0,3,1,1
2018-01-06 01:30:00,0,0.0,3.4,1002,90,3.0,0.0,0.0,67,0,0,465,0.0,3,1,1
2018-01-06 01:45:00,0,0.0,3.4,1002,90,3.0,0.0,0.0,67,0,0,465,0.0,3,1,1
2018-01-06 02:00:00,0,0.0,3.0,1002,92,2.7,0.0,0.0,64,0,0,465,0.0,3,2,1
2018-01-06 02:15:00,0,0.0,3.0,1002,92,2.7,0.0,0.0,64,0,0,465,0.0,3,2,1
2018-01-06 02:30:00,0,0.0,3.0,1002,92,2.7,0.0,0.0,64,0,0,465,0.0,3,2,1
2018-01-06 02:45:00,0,0.0,3.0,1002,92,2.7,0.0,0.0,64,0,0,465,0.0,3,2,1
2018-01-06 03:00:00,0,0.0,3.0,1002,93,3.5,0.36,0.0,92,0,0,465,0.0,5,3,1
2018-01-06 03:15:00,0,0.0,3.0,1002,93,3.5,0.36,0.0,92,0,0,465,0.0,5,3,1
2018-01-06 03:30:00,0,0.0,3.0,1002,93,3.5,0.36,0.0,92,0,0,465,0.0,5,3,1
2018-01-06 03:45:00,0,0.0,3.0,1002,93,3.5,0.36,0.0,92,0,0,465,0.0,5,3,1
2018-01-06 04:00:00,0,0.0,3.6,1002,95,4.4,0.39,0.0,79,0,0,465,0.0,5,4,1
2018-01-06 04:15:00,0,0.0,3.6,1002,95,4.4,0.39,0.0,79,0,0,465,0.0,5,4,1
2018-01-06 04:30:00,0,0.0,3.6,1002,95,4.4,0.39,0.0,79,0,0,465,0.0,5,4,1
2018-01-06 04:45:00,0,0.0,3.6,1002,95,4.4,0.39,0.0,79,0,0,465,0.0,5,4,1
2018-01-06 05:00:00,0,0.0,4.0,1002,95,4.9,0.0,0.0,81,0,0,465,0.0,3,5,1
2018-01-06 05:15:00,0,0.0,4.0,1002,95,4.9,0.0,0.0,81,0,0,465,0.0,3,5,1
2018-01-06 05:30:00,0,0.0,4.0,1002,95,4.9,0.0,0.0,81,0,0,465,0.0,3,5,1
2018-01-06 05:45:00,0,0.0,4.0,1002,95,4.9,0.0,0.0,81,0,0,465,0.0,3,5,1
2018-01-06 06:00:00,0,0.0,3.9,1003,93,4.8,0.0,0.0,88,0,0,465,0.0,4,6,1
2018-01-06 06:15:00,0,0.0,3.9,1003,93,4.8,0.0,0.0,88,0,0,465,0.0,4,6,1
2018-01-06 06:30:00,0,0.0,3.9,1003,93,4.8,0.0,0.0,88,0,0,465,0.0,4,6,1
2018-01-06 06:45:00,0,0.0,3.9,1003,93,4.8,0.0,0.0,88,0,0,465,0.0,4,6,1
2018-01-06 07:00:00,0,0.0,3.6,1004,94,4.1,0.0,0.0,95,0,0,465,0.0,4,7,1
2018-01-06 07:15:00,0,0.4,3.6,1004,94,4.1,0.0,0.0,95,1,15,465,0.03,4,7,1
2018-01-06 07:30:00,0,3.2,3.6,1004,94,4.1,0.0,0.0,95,1,30,465,0.06,4,7,1
2018-01-06 07:45:00,51,7.6,3.6,1004,94,4.1,0.0,0.0,95,1,45,465,0.1,4,7,1
2018-01-06 08:00:00,83,12.6,3.9,1005,95,4.0,0.0,0.0,97,1,60,465,0.13,4,8,1
2018-01-06 08:15:00,168,14.1,3.9,1005,95,4.0,0.0,0.0,97,1,75,465,0.16,4,8,1
2018-01-06 08:30:00,204,18.0,3.9,1005,95,4.0,0.0,0.0,97,1,90,465,0.19,4,8,1
2018-01-06 08:45:00,620,25.2,3.9,1005,95,4.0,0.0,0.0,97,1,105,465,0.23,4,8,1
2018-01-06 09:00:00,863,27.0,4.3,1006,92,4.1,0.0,0.0,98,1,120,465,0.26,4,9,1
2018-01-06 09:15:00,1398,35.0,4.3,1006,92,4.1,0.0,0.0,98,1,135,465,0.29,4,9,1
2018-01-06 09:30:00,1783,32.0,4.3,1006,92,4.1,0.0,0.0,98,1,150,465,0.32,4,9,1
2018-01-06 09:45:00,2283,40.8,4.3,1006,92,4.1,0.0,0.0,98,1,165,465,0.35,4,9,1
2018-01-06 10:00:00,2483,48.5,4.9,1007,89,3.8,0.0,0.0,92,1,180,465,0.39,4,10,1
2018-01-06 10:15:00,2410,50.7,4.9,1007,89,3.8,0.0,0.0,92,1,195,465,0.42,4,10,1
2018-01-06 10:30:00,2256,51.4,4.9,1007,89,3.8,0.0,0.0,92,1,210,465,0.45,4,10,1
2018-01-06 10:45:00,903,30.6,4.9,1007,89,3.8,0.0,0.0,92,1,225,465,0.48,4,10,1
2018-01-06 11:00:00,567,22.7,5.9,1007,86,3.8,0.0,0.0,66,1,240,465,0.52,3,11,1
2018-01-06 11:15:00,685,20.2,5.9,1007,86,3.8,0.0,0.0,66,1,255,465,0.55,3,11,1
2018-01-06 11:30:00,262,11.1,5.9,1007,86,3.8,0.0,0.0,66,1,270,465,0.58,3,11,1
2018-01-06 11:45:00,328,16.3,5.9,1007,86,3.8,0.0,0.0,66,1,285,465,0.61,3,11,1
2018-01-06 12:00:00,579,21.1,5.9,1007,85,3.8,0.0,0.0,52,1,300,465,0.65,3,12,1
2018-01-06 12:15:00,406,22.8,5.9,1007,85,3.8,0.0,0.0,52,1,315,465,0.68,3,12,1
2018-01-06 12:30:00,513,26.5,5.9,1007,85,3.8,0.0,0.0,52,1,330,465,0.71,3,12,1
2018-01-06 12:45:00,1158,32.8,5.9,1007,85,3.8,0.0,0.0,52,1,345,465,0.74,3,12,1
2018-01-06 13:00:00,759,27.5,5.6,1008,83,3.8,0.0,0.0,51,1,360,465,0.77,3,13,1
2018-01-06 13:15:00,280,21.9,5.6,1008,83,3.8,0.0,0.0,51,1,375,465,0.81,3,13,1
2018-01-06 13:30:00,312,20.2,5.6,1008,83,3.8,0.0,0.0,51,1,390,465,0.84,3,13,1
2018-01-06 13:45:00,296,16.1,5.6,1008,83,3.8,0.0,0.0,51,1,405,465,0.87,3,13,1
2018-01-06 14:00:00,116,10.8,5.6,1009,84,3.5,0.0,0.0,69,1,420,465,0.9,3,14,1
2018-01-06 14:15:00,107,5.9,5.6,1009,84,3.5,0.0,0.0,69,1,435,465,0.94,3,14,1
2018-01-06 14:30:00,36,2.1,5.6,1009,84,3.5,0.0,0.0,69,1,450,465,0.97,3,14,1
2018-01-06 14:45:00,0,0.1,5.6,1009,84,3.5,0.0,0.0,69,1,465,465,1.0,3,14,1
2018-01-06 15:00:00,0,0.0,4.8,1009,88,3.4,0.0,0.0,91,0,0,465,0.0,4,15,1
2018-01-06 15:15:00,0,0.0,4.8,1009,88,3.4,0.0,0.0,91,0,0,465,0.0,4,15,1
2018-01-06 15:30:00,0,0.0,4.8,1009,88,3.4,0.0,0.0,91,0,0,465,0.0,4,15,1
2018-01-06 15:45:00,0,0.0,4.8,1009,88,3.4,0.0,0.0,91,0,0,465,0.0,4,15,1
2018-01-06 16:00:00,0,0.0,4.6,1010,91,3.3,0.0,0.0,100,0,0,465,0.0,4,16,1
2018-01-06 16:15:00,0,0.0,4.6,1010,91,3.3,0.0,0.0,100,0,0,465,0.0,4,16,1
2018-01-06 16:30:00,0,0.0,4.6,1010,91,3.3,0.0,0.0,100,0,0,465,0.0,4,16,1
2018-01-06 16:45:00,0,0.0,4.6,1010,91,3.3,0.0,0.0,100,0,0,465,0.0,4,16,1
2018-01-06 17:00:00,0,0.0,4.6,1011,91,2.9,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-06 17:15:00,0,0.0,4.6,1011,91,2.9,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-06 17:30:00,0,0.0,4.6,1011,91,2.9,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-06 17:45:00,0,0.0,4.6,1011,91,2.9,0.0,0.0,100,0,0,465,0.0,4,17,1
2018-01-06 18:00:00,0,0.0,4.1,1012,90,2.7,0.0,0.0,100,0,0,465,0.0,4,18,1
2018-01-06 18:15:00,0,0.0,4.1,1012,90,2.7,0.0,0.0,100,0,0,465,0.0,4,18,1
2018-01-06 18:30:00,0,0.0,4.1,1012,90,2.7,0.0,0.0,100,0,0,465,0.0,4,18,1
2018-01-06 18:45:00,0,0.0,4.1,1012,90,2.7,0.0,0.0,100,0,0,465,0.0,4,18,1
2018-01-06 19:00:00,0,0.0,4.5,1013,89,2.7,0.0,0.0,100,0,0,465,0.0,4,19,1
2018-01-06 19:15:00,0,0.0,4.5,1013,89,2.7,0.0,0.0,100,0,0,465,0.0,4,19,1
2018-01-06 19:30:00,0,0.0,4.5,1013,89,2.7,0.0,0.0,100,0,0,465,0.0,4,19,1
2018-01-06 19:45:00,0,0.0,4.5,1013,89,2.7,0.0,0.0,100,0,0,465,0.0,4,19,1
2018-01-06 20:00:00,0,0.0,3.1,1014,91,3.1,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-06 20:15:00,0,0.0,3.1,1014,91,3.1,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-06 20:30:00,0,0.0,3.1,1014,91,3.1,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-06 20:45:00,0,0.0,3.1,1014,91,3.1,0.0,0.0,98,0,0,465,0.0,4,20,1
2018-01-06 21:00:00,0,0.0,3.0,1016,90,3.3,0.0,0.0,99,0,0,465,0.0,4,21,1
2018-01-06 21:15:00,0,0.0,3.0,1016,90,3.3,0.0,0.0,99,0,0,465,0.0,4,21,1
2018-01-06 21:30:00,0,0.0,3.0,1016,90,3.3,0.0,0.0,99,0,0,465,0.0,4,21,1
2018-01-06 21:45:00,0,0.0,3.0,1016,90,3.3,0.0,0.0,99,0,0,465,0.0,4,21,1
2018-01-06 22:00:00,0,0.0,2.8,1017,91,3.1,0.0,0.0,98,0,0,465,0.0,4,22,1
2018-01-06 22:15:00,0,0.0,2.8,1017,91,3.1,0.0,0.0,98,0,0,465,0.0,4,22,1
2018-01-06 22:30:00,0,0.0,2.8,1017,91,3.1,0.0,0.0,98,0,0,465,0.0,4,22,1
